,PREDICT
1355,2344.6346740000004
1356,1268.3822900000005
1357,2635.9687799999997
1358,3742.0223720000004
1359,2776.192918000002
1360,4402.469339999997
1361,456.11294799999996
1362,885.3076020000003
1363,343.6460119999998
1364,2452.940359999999
1365,2323.4289440000016
1366,3327.1490759999992
1367,3854.129776
1368,551.322348
1369,567.86082
1370,3045.30262
1371,3066.488376000002
1372,2485.737668000001
1373,2449.118668000001
1374,4343.073321999999
1375,4640.8723459999965
1376,903.1244099999998
1377,568.619832
1378,2171.513358000001
1379,1968.0648520000002
1380,1158.1591
1381,2917.5688900000005
1382,2032.2080239999993
1383,4735.316075999998
1384,3269.916908000001
1385,93.34516000000002
1386,1524.8018440000005
1387,2635.649196
1388,4725.0161499999995
1389,2433.8651899999986
1390,2906.463346
1391,730.2294660000001
1392,2664.99766
1393,2490.2517920000005
1394,473.4836700000001
1395,2566.2262300000007
1396,3909.457756000001
1397,2431.4749680000004
1398,1485.23335
1399,888.6299440000007
1400,619.4203720000002
1401,287.75210200000026
1402,1539.5892620000002
1403,2228.8187639999996
1404,2059.5724040000005
1405,2484.5991500000014
1406,2268.041042
1407,2061.0637959999985
1408,1070.6996119999997
1409,1631.9490380000016
1410,5153.571635999999
1411,592.834978
1412,2189.669724
1413,2759.0885160000016
1414,1882.7891879999995
1415,4586.310035999999
1416,2641.468287999999
1417,1658.5077999999994
1418,610.8581840000004
1419,2097.3032900000003
1420,2760.153795999999
1421,969.544618
1422,3215.813999999997
1423,1553.5510879999993
1424,2302.822433999999
1425,1314.8817619999995
1426,3662.19961
1427,965.7695319999993
1428,2430.316476000001
1429,817.6556639999998
1430,1448.1749220000004
1431,2309.080953999999
1432,905.58787
1433,666.8719379999998
1434,3081.655299999999
1435,281.54018800000017
1436,4428.428882
1437,4019.1949120000004
1438,807.0294960000002
1439,519.4238699999999
1440,1647.815052
1441,1949.715404
1442,1559.3635220000003
1443,2295.764954
1444,3838.7165060000016
1445,536.5415879999999
1446,2174.775778
1447,3999.733578000001
1448,1775.482202
1449,2882.9073420000013
1450,1803.5856200000012
1451,4168.021186
1452,824.7464339999999
1453,4764.884253999999
1454,2148.430072
1455,238.96227799999988
1456,3209.3024760000017
1457,4174.053333999998
1458,721.2278500000009
1459,1620.1776940000002
1460,3173.449146000001
1461,3436.826309999998
1462,4086.7469799999985
1463,2612.379486
1464,608.9207059999998
1465,2886.7556659999996
1466,2593.450792
1467,558.852546
1468,2325.9190360000007
1469,804.9055939999997
1470,2909.299653999998
1471,1963.058035999999
1472,4723.591337999997
1473,3552.4424800000006
1474,5279.82729
1475,2016.0690319999994
1476,1885.751998
1477,2161.1401940000014
1478,4421.038501999998
1479,5154.8632880000005
1480,3571.45107
1481,1253.9211139999998
1482,2034.0123420000007
1483,3271.4948540000005
1484,1479.0480679999994
1485,1098.3103379999995
1486,3983.7344040000007
1487,226.94458800000012
1488,2899.232758
1489,1911.1722419999996
1490,3996.757452000001
1491,3400.0475179999985
1492,896.1534839999997
1493,558.386486
1494,127.96010200000008
1495,3088.453117999998
1496,986.4625960000003
1497,670.7868419999999
1498,3735.4376100000004
1499,2066.170482000001
1500,167.03590400000007
1501,1732.0121200000003
1502,652.05123
1503,4841.564440000002
1504,2067.908219999999
1505,104.21767399999999
1506,2726.2246280000018
1507,1455.9980720000008
1508,2437.7867520000004
1509,3362.809323999998
1510,225.02708400000003
1511,2125.8328199999996
1512,2685.8372000000004
1513,747.3471839999994
1514,2475.451057999999
1515,2893.2272420000018
1516,124.944028
1517,160.33129799999998
1518,226.69158399999998
1519,1929.2420539999998
1520,1516.8588499999996
1521,442.15112200000004
1522,2823.0119740000005
1523,2668.49311
1524,2753.901934000002
1525,245.96649399999998
1526,1527.0855379999994
1527,1613.959122
1528,576.1300559999999
1529,2073.374438
1530,459.73490000000027
1531,580.1847780000003
1532,3680.455846
1533,505.7350220000002
1534,4452.184625999998
1535,1805.4565180000004
1536,2276.5366500000014
1537,1977.0398360000002
1538,1869.2135260000002
1539,1699.4811319999988
1540,2976.385662000002
1541,2143.882657999999
1542,600.3385440000001
1543,1349.603232000001
1544,277.69852200000014
1545,525.5558879999995
1546,3354.1406079999997
1547,216.67795199999998
1548,5022.695330000001
1549,2782.351568000001
1550,3492.8533799999987
1551,2214.7570679999994
1552,502.4526280000002
1553,2157.165368
1554,2308.901188000001
1555,2657.427514000002
1556,2439.79081
1557,1827.35468
1558,896.46641
1559,4099.623551999998
1560,2070.158624
1561,1317.445092
1562,461.0731580000002
1563,2041.4360120000006
1564,319.7504499999997
1565,1483.4623219999985
1566,3398.742550000001
1567,2991.492663999999
1568,1583.8583040000005
1569,3017.0926740000014
1570,1060.013522
1571,4764.857621999999
1572,1197.5078800000003
1573,3340.784660000003
1574,626.6309860000001
1575,3687.473378000003
1576,2077.9551420000003
1577,664.0023399999998
1578,2356.419334
1579,656.152558
1580,1807.1809400000004
1581,3739.7519939999993
1582,3268.165854
1583,2161.7993360000005
1584,2869.351654000002
1585,3092.9006619999986
1586,2592.4188020000006
1587,1593.3659280000004
1588,1005.3646580000006
1589,2488.114574000003
1590,2192.772351999999
1591,496.18079200000005
1592,3346.9366519999976
1593,543.6789640000002
1594,2059.658958
1595,859.7541980000001
1596,4328.332510000001
1597,4345.396964000001
1598,3587.037448
1599,2520.5723240000025
1600,3868.517714000003
1601,1121.793104
1602,1492.3108039999995
1603,2143.589706
1604,2622.346512
1605,1010.3781319999999
1606,3496.581859999998
1607,2960.3465400000005
1608,2403.411498000001
1609,1298.5163980000004
1610,2899.8452940000006
1611,93.53158400000002
1612,2383.9834540000015
1613,4367.914319999997
1614,497.5922879999998
1615,2999.029519999999
1616,129.76442
1617,2010.389757999999
1618,3446.7933359999984
1619,1283.4959499999995
1620,2248.2468080000017
1621,3665.5685580000013
1622,3924.2784640000013
1623,1900.4661779999994
1624,2611.587184
1625,1503.0568159999998
1626,3829.5817299999967
1627,2160.8672160000006
1628,3112.455207999998
1629,61.88611000000002
1630,3572.629536000001
1631,2315.3794219999977
1632,1438.5141639999995
1633,573.5667259999999
1634,4232.843474000001
1635,2276.143828000001
1636,3956.509841999999
1637,968.852186
1638,4784.518695999999
1639,3113.966574
1640,2730.305982
1641,3562.8023280000007
1642,686.7194360000003
1643,2917.309228000001
1644,562.7607919999999
1645,3059.3443419999994
1646,1825.457149999999
1647,3525.7039520000003
1648,506.8935140000005
1649,2154.009476000001
1650,1976.9133340000005
1651,191.11123199999994
1652,1114.9886279999996
1653,3499.9175179999984
1654,3925.6766439999997
1655,825.8649779999997
1656,2620.062818
1657,408.86778000000004
1658,2130.6398959999997
1659,861.4053819999998
1660,3281.1822439999983
1661,1499.135254
1662,3563.261729999997
1663,1759.7959540000004
1664,254.30896800000002
1665,3729.8515480000005
1666,4208.481851999998
1667,1569.1041759999998
1668,4214.374181999999
1669,780.2443619999998
1670,3548.5741820000003
1671,2963.3160079999984
1672,1378.1460780000002
1673,1651.7232979999992
1674,1014.4128799999997
1675,3630.434292
1676,159.006356
1677,2345.2338940000004
1678,1473.8481699999993
1679,3816.9315299999994
1680,2011.561565999999
1681,2765.0940319999995
1682,2612.932100000002
1683,1329.1431979999993
1684,255.127902
1685,3349.886145999999
1686,2735.8987019999995
1687,2928.4347460000004
1688,1224.8323119999995
1689,588.53391
1690,1572.2667260000003
1691,546.0425540000001
1692,2120.040359999999
1693,2508.7610320000003
1694,2027.8736660000004
1695,668.8893119999998
1696,2227.9598820000006
1697,2177.419004000001
1698,2384.1831939999993
1699,664.7680099999997
1700,3527.9943039999994
1701,936.0349040000001
1702,1390.4300880000003
1703,2374.0031120000003
1704,2366.659338000001
1705,1519.1691759999999
1706,3968.274527999999
1707,2921.2840540000016
1708,3196.206190000001
1709,2987.025146
1710,186.22425999999987
1711,2441.661708
1712,2845.0233219999996
1713,2532.0374
1714,4093.891013999998
1715,2850.7159120000015
1716,4437.776714000003
1717,1864.1401300000011
1718,504.0105999999999
1719,1228.4476060000002
1720,3057.453470000002
1721,2312.4565600000014
1722,2918.720723999999
1723,2318.335574
1724,3073.0931120000005
1725,892.4849260000005
1726,4499.496373999999
1727,3250.016146
1728,2035.943161999999
1729,2360.0945499999984
1730,2911.5633739999994
1731,4108.884829999999
1732,2297.056605999999
1733,401.94346000000013
1734,1266.08528
1735,2391.3072540000007
1736,1837.8143980000002
1737,2093.3084900000003
1738,539.710796
1739,2590.4214020000013
1740,570.3109639999999
1741,436.1522640000001
1742,2268.4005740000007
1743,562.2015200000004
1744,104.89679000000004
1745,2547.5438819999995
1746,710.2488079999998
1747,2567.5045660000005
1748,2386.5667580000013
1749,2948.0026080000007
1750,3978.388029999998
1751,1580.1298239999999
1752,2664.6714179999985
1753,3402.837220000001
1754,2868.0400279999994
1755,601.756698
1756,2908.161135999999
1757,3362.602926
1758,893.3770980000002
1759,2547.7635960000016
1760,3440.6946080000007
1761,3589.700648
1762,2363.909584000001
1763,2822.153092
1764,1303.17034
1765,2384.955521999999
1766,4199.200599999999
1767,2043.2802779999997
1768,2535.4795860000013
1769,3370.1997040000006
1770,3399.6280640000004
1771,3817.0313999999985
1772,2863.3994020000014
1773,3748.88677
1774,2802.3388840000016
1775,3806.438521999998
1776,1384.0650400000004
1777,3143.201851999999
1778,548.279642
1779,4121.222103999998
1780,938.9244760000005
1781,549.0120220000003
1782,1158.6051859999995
1783,126.84821600000004
1784,2776.599056
1785,358.1737679999999
1786,2015.0237260000001
1787,1271.1853080000003
1788,2609.8361300000006
1789,2649.7308660000003
1790,276.40686999999986
1791,2589.2296199999996
1792,4162.208751999998
1793,1974.0437359999994
1794,1052.0372379999997
1795,2872.9003680000023
1796,3026.367267999999
1797,1404.312018
1798,1831.542562
1799,856.1588779999998
1800,1164.157958
1801,5166.215178000001
1802,1713.609407999999
1803,1262.1370859999995
1804,3550.944430000001
1805,661.5521959999999
1806,2231.581834000001
1807,751.3419839999999
1808,1104.069507999999
1809,3275.9091080000026
1810,2372.2054519999992
1811,2385.135288
1812,223.40919000000005
1813,3780.791905999999
1814,1470.7255679999998
1815,685.5409700000001
1816,911.5134899999997
1817,3400.9862960000005
1818,3740.311265999999
1819,179.2533340000001
1820,2895.6108060000015
1821,2130.5866320000014
1822,3534.306087999999
1823,249.72160599999995
1824,662.0914939999993
1825,1507.1381699999997
1826,1303.7495859999995
1827,3188.1566680000037
1828,3288.945472
1829,875.1008879999997
1830,581.6428800000003
1831,2438.7388460000016
1832,1151.0683299999996
1833,718.7710480000004
1834,3579.141060000001
1835,1390.7030660000007
1836,237.17127600000018
1837,5147.020163999999
1838,2699.1665160000002
1839,2442.014581999998
1840,3994.6934719999995
1841,2583.2041300000005
1842,2120.4464980000007
1843,2959.574212
1844,913.9370020000007
1845,1573.3386639999999
1846,2714.9726080000005
1847,1531.280078
1848,1424.0263559999994
1849,2499.779390000002
1850,3575.186207999999
1851,3160.1398039999995
1852,726.2612980000001
1853,3565.5121339999996
1854,2437.280743999999
1855,1502.7572059999989
1856,2786.166602000001
1857,174.29978199999996
1858,1961.4068520000012
1859,2174.8556740000013
1860,1382.1874839999996
1861,4330.815943999998
1862,3395.060675999998
1863,1748.0512419999995
1864,3688.964769999998
1865,2316.5179399999993
1866,1803.7720440000005
1867,1613.9591220000002
1868,789.7120380000003
1869,576.9889380000001
1870,2023.0133260000002
1871,2534.740548
1872,112.06745599999996
1873,837.223526
1874,2887.1817780000006
1875,1414.32565
1876,4808.094674
1877,2547.2975359999996
1878,2010.2898880000005
1879,2145.5737900000004
1880,979.7113840000001
1881,2162.2254479999992
1882,1701.6250079999998
1883,3594.740753999999
1884,1716.3058980000005
1885,171.89624399999994
1886,2647.080982000001
1887,340.5633580000001
1888,3624.482039999999
1889,618.541516
1890,1283.1630499999994
1891,3608.9689000000008
1892,1851.4499819999985
1893,1686.4980319999997
1894,255.95349399999998
1895,3405.9398479999986
1896,1449.393336
1897,2715.6051180000004
1898,1881.1912680000003
1899,3119.759034
1900,3675.189368000001
1901,560.4504659999999
1902,166.310182
1903,3611.0928019999997
1904,2556.185966
1905,2423.7050820000018
1906,4636.431460000001
1907,3442.8451419999997
1908,2759.381468
1909,1596.7348759999988
1910,2674.891448000003
1911,378.6138279999999
1912,3742.9744659999983
1913,2283.707316
1914,4208.901306
1915,533.3324319999998
1916,509.13060199999995
1917,3409.2422159999983
1918,2464.298908000001
1919,247.36467400000004
1920,2198.158674
1921,2695.118451999998
1922,2013.7453900000003
1923,3800.2665560000005
1924,3771.717051999999
1925,1643.5073260000004
1926,1677.8160000000012
1927,3499.5912759999965
1928,1273.8085600000002
1929,2000.3295200000005
1930,3791.0984899999985
1931,194.60002399999993
1932,3823.4097639999986
1933,1160.1831320000001
1934,4944.357302000001
1935,3166.245189999999
1936,2063.986658
1937,3189.6813499999994
1938,1421.8425319999997
1939,776.35609
1940,1595.3233800000005
1941,1601.6018740000002
1942,1600.7097019999999
1943,1170.4098199999996
1944,811.4437500000006
1945,622.4697359999998
1946,4306.034867999998
1947,3118.7337020000004
1948,721.0081359999999
1949,581.6029320000001
1950,1149.8832059999995
1951,2061.0105320000002
1952,3621.9852899999987
1953,732.4931859999998
1954,2436.4351780000006
1955,311.06176000000033
1956,2005.0500419999996
1957,2699.426178
1958,674.9680659999999
1959,210.01995200000005
1960,4638.075985999998
1961,1952.0124139999991
1962,2134.9942280000005
1963,2327.1507659999993
1964,3554.912597999998
1965,830.3191800000005
1966,574.9049839999998
1967,2884.5185780000006
1968,2269.226166
1969,382.8682900000001
1970,260.61409399999997
1971,2610.568510000001
1972,266.85929799999997
1973,220.53293400000013
1974,207.86275999999987
1975,661.8984120000001
1976,1283.4560020000004
1977,3625.8669039999995
1978,2646.282021999999
1979,2982.491048000001
1980,1429.6390500000002
1981,4223.948386000001
1982,818.9206840000006
1983,2705.451668
1984,910.5613960000003
1985,2651.0957560000015
1986,3282.0344680000007
1987,726.1947179999999
1988,3961.5898960000013
1989,610.8315520000004
1990,1991.5276440000014
1991,1875.62518
1992,2866.628532000002
1993,1928.9158120000004
1994,4457.757371999997
1995,2620.3624280000013
1996,3513.360019999999
1997,627.7428720000001
1998,1820.2306200000003
1999,1805.636284
2000,1838.8064399999994
2001,965.3700520000006
2002,804.7924080000001
2003,3385.972505999998
2004,3596.2454620000008
2005,2984.8280060000016
2006,2523.042442
2007,2974.4282100000005
2008,2643.32587
2009,2052.9476940000004
2010,469.6553200000003
2011,4041.0597839999978
2012,265.0949280000001
2013,642.8831640000001
2014,2313.2555199999993
2015,3078.3862219999987
2016,739.177818
2017,2217.1339740000003
2018,2923.1549519999985
2019,168.50732200000004
2020,1938.1504580000005
2021,1644.9188219999994
2022,3816.4521539999987
2023,1871.4372980000003
2024,695.1351480000001
2025,2319.4874080000004
2026,2486.549944
2027,951.8676280000003
2028,5110.993726
2029,3392.7170600000013
2030,1710.2471180000002
2031,2149.209058000001
2032,4175.751123999999
2033,1356.4476559999994
2034,1946.4729580000014
2035,2013.918498000001
2036,4398.208220000001
2037,908.6705240000003
2038,763.878998
2039,3495.696345999999
2040,2564.5883619999995
2041,2480.8906440000005
2042,2184.7494619999993
2043,3686.8475259999996
2044,2010.1700440000004
2045,644.2214219999996
2046,3170.2133580000004
2047,3542.335636000001
2048,2524.8068120000007
2049,2052.7679279999984
2050,2384.0167439999996
2051,1419.212622
2052,681.6060920000001
2053,2518.581581999999
2054,2971.705087999999
2055,738.2057500000001
2056,973.173228
2057,592.8150040000004
2058,3448.4045720000013
2059,990.0579159999994
2060,2616.5939999999973
2061,2536.9643200000028
2062,5207.661227999997
2063,1229.219933999999
2064,1875.964738000001
2065,622.2633380000003
2066,690.7342099999998
2067,831.1580880000008
2068,1980.1424639999996
2069,3050.0031679999993
2070,2326.265251999999
2071,3272.3870259999994
2072,296.707112
2073,1950.141516
2074,2225.9358500000003
2075,593.7737559999999
2076,860.4732620000001
2077,4471.645959999998
2078,2686.5296319999998
2079,1661.8234839999998
2080,1779.2972359999997
2081,4047.0852740000014
2082,249.66168399999992
2083,321.5680840000001
2084,1501.7718220000004
2085,2111.6313059999998
2086,2680.7638040000015
2087,729.5636660000001
2088,2845.1231920000005
2089,1178.9653499999993
2090,3759.7859160000003
2091,3640.7009279999997
2092,1858.5340939999992
2093,3198.2035899999987
2094,671.2462440000002
2095,1221.6031819999996
2096,2023.079906
2097,2073.5009400000004
2098,2376.100382000003
2099,3084.737954
2100,1445.5383540000005
2101,2167.6650340000006
2102,1637.342018
2103,3335.6580000000013
2104,3120.378228
2105,2331.345306
2106,557.394444
2107,3348.214987999999
2108,3455.43542
2109,2882.807472
2110,1298.782718
2111,2118.0629340000005
2112,677.0054140000004
2113,3782.1701119999993
2114,643.8885219999999
2115,172.02940400000003
2116,2704.5594960000003
2117,990.9900359999998
2118,801.3369060000003
2119,2325.686005999998
2120,3583.8549239999998
2121,2760.819596000001
2122,4378.374038000001
2123,4755.436552
2124,2586.0604119999994
2125,577.774582
2126,3328.1744080000003
2127,2117.21071
2128,4785.2177859999965
2129,2916.530242000001
2130,1359.477046
2131,244.81465999999992
2132,1517.3648579999997
2133,2985.9665240000004
2134,1045.1861559999998
2135,282.279226
2136,3541.9761039999976
2137,3781.8438699999997
2138,958.6454720000005
2139,732.1336540000005
2140,4270.607650000002
2141,3181.2989280000015
2142,3700.656218
2143,2951.518032000001
2144,2924.7861619999985
2145,2304.220614
2146,396.8900380000001
2147,2965.340040000001
2148,3207.8843219999994
2149,2864.378128000002
2150,1939.4753999999996
2151,1819.4250020000006
2152,1645.0453239999997
2153,2839.863372000001
2154,2876.38916
2155,1150.8552740000002
2156,4780.151047999997
2157,3117.4420500000006
2158,2102.6496639999996
2159,763.3397
2160,2797.012484
2161,796.9026780000005
2162,435.92589200000003
2163,277.332332
2164,1530.4345120000016
2165,1799.1713659999996
2166,1751.2137919999984
2167,49.70197000000001
2168,1004.7920700000001
2169,4803.540601999997
2170,2590.374796000002
2171,1597.05446
2172,2796.333368000001
2173,3358.5015980000007
2174,1743.2508240000006
2175,1195.7568259999998
2176,2153.1106460000015
2177,2963.7754099999993
2178,618.2885119999999
2179,135.90975400000002
2180,568.273616
2181,3528.467022000001
2182,3899.803656000001
2183,4601.936362
2184,1915.7529459999994
2185,4705.40834
2186,593.9734960000002
2187,4161.0436020000025
2188,3483.112726000001
2189,1843.5868839999998
2190,627.0104920000003
2191,3248.524754
2192,3418.2970960000016
2193,550.3835700000001
2194,1044.1608240000005
2195,1958.9633660000002
2196,1260.0797639999998
2197,3968.8870640000014
2198,3078.8855720000015
2199,1990.5555760000007
2200,3617.8573299999975
2201,4677.964063999995
2202,2249.558434
2203,545.949342
2204,4257.378203999994
2205,990.84356
2206,1650.458278000001
2207,2153.79642
2208,5005.364556000003
2209,2222.114158000001
2210,1777.8258179999996
2211,566.8288299999997
2212,87.00008599999997
2213,742.4269220000007
2214,3384.5676680000015
2215,1792.6598420000007
2216,1686.9308020000012
2217,3383.236068000002
2218,2481.60305
2219,3003.736726000001
2220,549.8709040000003
2221,4686.2333
2222,554.8644040000004
2223,3077.5606299999986
2224,1718.190112
2225,2069.3530059999994
2226,2083.0418540000014
2227,1857.9947960000004
2228,934.9629659999997
2229,1820.9030779999998
2230,295.9081520000001
2231,3228.5507540000017
2232,3518.5332860000017
2233,741.6279620000001
2234,4386.323689999999
2235,749.9504620000006
2236,3148.8212039999985
2237,596.9496219999997
2238,3712.5274320000026
2239,3759.7859160000003
2240,352.6343120000001
2241,3450.0823880000016
2242,1331.553394
2243,961.9611559999997
2244,1930.6202600000013
2245,1277.3705899999998
2246,3236.0809520000003
2247,2698.633876000001
2248,3887.080217999997
2249,2960.6062019999995
2250,285.2620100000001
2251,2182.379214000001
2252,2196.414278000002
2253,2295.132444
2254,348.31327000000005
2255,2756.0458099999987
2256,108.97148600000004
2257,2968.0232140000003
2258,1467.1369059999995
2259,3197.2048899999972
2260,996.9023399999992
2261,691.4199839999997
2262,3422.731324
2263,2930.5253580000017
2264,3348.8275240000007
2265,3831.2928359999996
2266,1466.4378159999999
2267,4810.538159999997
2268,855.9191899999998
2269,792.621584
2270,1545.9210200000007
2271,3249.7032200000012
2272,4060.3679839999995
2273,4718.5112839999965
2274,652.5772119999999
2275,1651.5501900000004
2276,354.1323620000002
2277,1392.5806219999995
2278,2680.3044019999984
2279,2021.0092680000007
2280,4407.349653999999
2281,1555.661674
2282,1371.767714
2283,623.5616479999998
2284,2138.889158
2285,987.7742220000003
2286,3815.9661199999987
2287,3611.2992
2288,2425.4761100000005
2289,3584.1745080000005
2290,555.3504380000004
2291,2829.9762420000015
2292,1984.6632459999998
2293,911.4668839999994
2294,1093.5498679999996
2295,281.7931920000002
2296,2128.7689980000005
2297,2773.4298479999998
2298,723.9709460000004
2299,2643.732008000001
2300,3874.643074
2301,315.2696160000003
2302,464.47539600000005
2303,2484.4793059999997
2304,2487.135848000001
2305,4111.568004
2306,565.876736
2307,2152.737798
2308,1511.1995499999998
2309,791.0636119999997
2310,646.2055059999999
2311,1655.5849379999997
2312,2784.122596000001
2313,4855.559556
2314,2667.301328
2315,1798.2592200000006
2316,3565.299077999997
2317,3429.0231340000005
2318,2975.173905999999
2319,2905.5179099999996
2320,3846.6594999999998
2321,887.4048719999996
2322,2692.2022480000014
2323,3342.355947999999
2324,2068.727154
2325,3771.8302380000005
2326,2750.8592279999993
2327,1754.7025840000001
2328,1265.8256179999992
2329,3935.490536
2330,1679.9731919999997
2331,1111.2801219999994
2332,2178.703998
2333,3085.337173999999
2334,2665.8232520000024
2335,1871.9499639999997
2336,377.2822280000002
2337,2929.5865799999983
2338,4142.501071999998
2339,844.8469359999997
2340,636.9642020000002
2341,2093.8611039999996
2342,882.7842200000002
2343,3858.397554
2344,2320.0533379999993
2345,332.35404399999993
2346,3387.6969280000003
2347,3738.1740480000008
2348,1307.5712779999994
2349,726.1015060000002
2350,2350.1008920000004
2351,531.9742000000002
2352,1264.4740440000003
2353,3884.3304640000006
2354,3696.1887000000006
2355,3415.294338
2356,95.99504400000005
2357,1089.1689039999997
2358,1917.304259999999
2359,3889.0909339999985
2360,3397.2644739999996
2361,4379.865429999998
2362,499.3500000000001
2363,3199.5218739999996
2364,410.4923320000003
2365,703.2113020000006
2366,3479.3309820000013
2367,3925.876384000001
2368,1587.753233999999
2369,2562.444486000001
2370,3112.4884979999997
2371,600.9311059999999
2372,3245.009330000001
2373,1692.7698679999999
2374,2021.6084880000003
2375,833.8346040000007
2376,1434.732420000001
2377,2282.4689279999984
2378,1960.3548880000017
2379,1535.4546439999995
2380,577.0888079999999
2381,839.101082
2382,1815.9495259999997
2383,3210.201305999998
2384,2192.1398419999987
2385,3277.413815999999
2386,200.71206799999993
2387,2685.5642220000004
2388,1165.8224579999999
2389,1135.8015360000004
2390,599.473004
2391,413.14887400000026
2392,4123.219504000002
2393,238.36971599999998
2394,672.5245799999996
2395,811.5968840000002
2396,578.094166
2397,1907.4504199999972
2398,1604.2384419999998
2399,4054.721999999996
2400,3211.3265079999996
2401,2471.2831500000025
2402,1890.6789179999996
2403,1712.1046999999996
2404,491.7199319999999
2405,3537.5884820000006
2406,3676.014960000002
2407,4277.751683999994
2408,254.03599000000008
2409,595.3250700000001
2410,1830.8834199999994
2411,603.0683239999998
2412,491.72659
2413,1718.5496440000006
2414,2900.517752000001
2415,3663.3714180000006
2416,2383.4508140000007
2417,2830.195955999998
2418,1658.9605440000003
2419,2582.8512560000004
2420,544.444634
2421,2129.814304
2422,1727.1184899999996
2423,4885.107759999998
2424,2477.042319999999
2425,2186.1143520000005
2426,3768.4945799999987
2427,2542.290720000001
2428,2492.48888
2429,3014.762374
2430,1100.7338499999996
2431,631.0851879999999
2432,4028.189870000002
2433,174.76584199999996
2434,2590.860829999999
2435,3309.9980679999985
2436,2683.134052000002
2437,2600.7080120000005
2438,2010.0501999999992
2439,2594.82234
2440,3902.8064139999983
2441,632.14381
2442,3322.335341999999
2443,2946.284843999999
2444,2615.2557420000007
2445,2440.3833720000002
2446,2391.054250000002
2447,3240.581760000001
2448,2341.0326960000025
2449,1627.3350439999992
2450,3590.7259800000006
2451,3028.611013999999
2452,858.0231180000001
2453,2013.8985239999997
2454,1476.1718120000005
2455,104.09782999999999
2456,1664.6265020000003
2457,3218.1642739999993
2458,1300.6003520000002
2459,3734.8450479999974
2460,1179.5645699999993
2461,1824.5450040000005
2462,3069.571030000002
2463,3358.4882819999993
2464,3227.5587119999977
2465,1186.7818419999996
2466,958.6321560000006
2467,2609.4233339999996
2468,1719.8080059999993
2469,759.1917660000004
2470,736.4480380000001
2471,2687.295301999998
2472,337.26764800000007
2473,2381.6664700000015
2474,3500.0906259999992
2475,861.51191
2476,624.2141319999996
2477,684.9217760000007
2478,3708.026624
2479,315.28293199999985
2480,3349.8994620000017
2481,1566.674006
2482,2057.801375999999
2483,2485.6444560000014
2484,3123.474198
2485,780.8568980000001
2486,1991.9138080000002
2487,2737.6098080000006
2488,202.45646399999998
2489,2634.4307820000004
2490,629.181
2491,3012.7050519999993
2492,1088.2168100000004
2493,4770.403736
2494,1900.0067760000006
2495,2479.9984720000007
2496,1769.0039680000007
2497,3076.3089259999997
2498,1603.8922260000002
2499,348.9990439999996
2500,692.8514540000003
2501,1243.7277159999994
2502,1912.6170279999997
2503,676.725778
2504,197.170012
2505,217.13069600000003
2506,3247.286366
2507,1115.6943759999997
2508,1565.9549419999998
2509,1710.7664419999999
2510,2895.078166000001
2511,1499.1685439999999
2512,2491.5367859999997
2513,2918.0815559999987
2514,1711.1193159999998
2515,355.98328600000013
2516,423.94149200000027
2517,1744.848744
2518,2116.9710219999997
2519,1616.4292400000004
2520,4748.825158000001
2521,2354.3553540000007
2522,69.356386
2523,1480.6526460000005
2524,3124.4129759999987
2525,2003.7184419999999
2526,2211.1950379999994
2527,941.4145680000008
2528,1533.670300000001
2529,2510.43219
2530,3161.5512999999983
2531,2460.956592000001
2532,1323.1443399999998
2533,4013.262633999999
2534,452.85052800000005
2535,2136.778572
2536,1260.352742
2537,823.2750159999997
2538,3197.6909239999986
2539,3448.9771599999995
2540,1603.6991439999993
2541,935.4356839999999
2542,3638.6169740000014
2543,2971.73172
2544,2297.689116000001
2545,1046.3979119999997
2546,2828.5714040000007
2547,4534.018104
2548,2988.117058000001
2549,3489.3579300000006
2550,2651.5618160000013
2551,3188.9356540000003
2552,3089.491766
2553,3833.809559999999
2554,567.2882319999999
2555,4667.644164000001
2556,3325.1183860000024
2557,1836.2031620000007
2558,1204.7118360000013
2559,3525.091415999998
2560,1719.29534
2561,222.72341600000004
2562,2669.8979480000003
2563,2032.32121
2564,3468.3652559999987
2565,1853.2276680000007
2566,436.0590520000003
2567,3446.154168000002
2568,384.9722180000003
2569,1462.4962800000005
2570,2623.411792000001
2571,1969.023604
2572,1731.905592
2573,1834.6185580000006
2574,2567.5711459999998
2575,1102.6779859999995
2576,3355.991532
2577,3251.4742480000014
2578,3027.22615
2579,2575.0880279999997
2580,1262.1836919999996
2581,2160.347892000001
2582,742.2804460000002
2583,1678.1022939999998
2584,563.5664099999998
2585,2358.210336000001
2586,4427.696502000004
2587,3316.5029339999996
2588,3400.1274139999978
2589,4106.121760000001
2590,2953.62196
2591,1326.8528459999995
2592,1419.6320759999999
2593,1319.595626
2594,3272.453605999999
2595,1129.489752
2596,2458.5730279999984
2597,436.6849040000001
2598,1742.751474000002
2599,2231.408726000002
2600,236.69855799999982
2601,2282.389031999999
2602,1776.4409540000006
2603,2449.651308000001
2604,2215.6226079999997
2605,286.89322000000004
2606,1743.024452000001
2607,2570.8934879999997
2608,1915.2602540000005
2609,131.40894600000004
2610,624.8200099999997
2611,1458.0553940000007
2612,3052.3933899999997
2613,1748.7436740000005
2614,1391.095888
2615,1981.627197999999
2616,1284.3348580000004
2617,3566.7771539999985
